molecule_chembl_id,canonical_smiles,pchembl_value,bioactivity_class
CHEMBL1801429,O=C(NO)C1(S(=O)(=O)c2ccc(Oc3ccc(OC(F)(F)F)cc3)cc2)CCNCC1,9.66,1
CHEMBL1801427,CCN1CCC(C(=O)NO)(S(=O)(=O)c2ccc(Oc3ccc(C(F)(F)F)cc3)cc2)CC1,8.82,1
CHEMBL1801426,CC(C)N1CCC(C(=O)NO)(S(=O)(=O)c2ccc(Oc3ccc(C(F)(F)F)cc3)cc2)CC1,8.72,1
CHEMBL1801425,O=C(NO)C1(S(=O)(=O)c2ccc(Oc3ccc(C(F)(F)F)cc3)cc2)CCNCC1,8.4,1
CHEMBL1801424,O=C(NO)C1(S(=O)(=O)c2ccc(Oc3ccc(C(F)(F)F)cc3)cc2)CCN(C2CC2)CC1,8.64,1
CHEMBL1801423,O=C(NO)C1(S(=O)(=O)c2ccc(Oc3ccc4c(c3)OCCO4)cc2)CCN(C2CC2)CC1,8.72,1
CHEMBL1801421,COCCN1CCC(C(=O)NO)(S(=O)(=O)c2ccc(Oc3ccc4c(c3)OCO4)cc2)CC1,9.57,1
CHEMBL1801420,C#CCN1CCC(C(=O)NO)(S(=O)(=O)c2ccc(Oc3ccc4c(c3)OCO4)cc2)CC1,9.52,1
CHEMBL1801419,O=C(NO)C1(S(=O)(=O)c2ccc(Oc3ccc4c(c3)OCO4)cc2)CCNCC1,8.42,1
CHEMBL1801418,C#CCN1CCC(C(=O)NO)(S(=O)(=O)c2ccc(Oc3ccc(S(C)(=O)=O)cc3)cc2)CC1,7.08,1
CHEMBL1801417,CC(C)Oc1ccc(Oc2ccc(S(=O)(=O)C3(C(=O)NO)CCN(C4CC4)CC3)cc2)cc1,9.68,1
CHEMBL1801415,CC(C)c1ccc(Oc2ccc(S(=O)(=O)C3(C(=O)NO)CCN(C(C)C)CC3)cc2)cc1,8.66,1
CHEMBL1801413,C#CCN1CCC(C(=O)NO)(S(=O)(=O)c2ccc(Oc3ccc(C(C)C)cc3)cc2)CC1,8.7,1
CHEMBL1801057,COc1ccc(Oc2ccc(S(=O)(=O)C3(C(=O)NO)CCN(Cc4ccccn4)CC3)cc2)cc1,8.96,1
CHEMBL1801056,C#CCN1CCC(C(=O)NO)(S(=O)(=O)c2ccc(Oc3ccc(OC)cc3)cc2)CC1,8.82,1
CHEMBL1801054,O=C(NO)C1(S(=O)(=O)c2ccc(Oc3ccc(SC(F)(F)F)cc3)cc2)CCOCC1,9.6,1
CHEMBL1801052,O=C(NO)C1(S(=O)(=O)c2ccc(Oc3ccc(OC(F)(F)F)cc3)cc2)CCOCC1,9.7,1
CHEMBL1229868,O=C(NO)C1(S(=O)(=O)c2ccc(Oc3ccc(C(F)(F)F)cc3)cc2)CCOCC1,8.92,1
CHEMBL1801051,O=C(NO)C1(S(=O)(=O)c2ccc(Oc3cccc(C(F)(F)F)c3)cc2)CCOCC1,7.37,1
CHEMBL1801050,O=C(NO)C1(S(=O)(=O)c2ccc(Oc3ccc(-c4ccccc4)cc3)cc2)CCOCC1,8.77,1
CHEMBL1801047,O=C(NO)C1(S(=O)(=O)c2ccc(Oc3ccc(Cl)c(Cl)c3)cc2)CCOCC1,8.3,1
CHEMBL1801046,O=C(NO)C1(S(=O)(=O)c2ccc(Oc3ccc(Cl)cc3)cc2)CCOCC1,9.52,1
CHEMBL1801045,O=C(NO)C1(S(=O)(=O)c2ccc(Oc3cccc(Cl)c3)cc2)CCOCC1,8.54,1
CHEMBL1801044,O=C(NO)C1(S(=O)(=O)c2ccc(Oc3ccccc3)cc2)CCOCC1,9.4,1
CHEMBL1801412,CCOc1ccc(Oc2ccc(S(=O)(=O)C3(C(=O)NO)CCN(C4CC4)CC3)cc2)cc1,9.7,1
CHEMBL1812914,O=C1NC(=O)C(c2ccc(Oc3ccccc3)cc2)(N2CCN(CC3CC3)CC2)C(=O)N1,8.28,1
CHEMBL1812915,O=C1NC(=O)C(c2ccc(Oc3ccccc3)cc2)(N2CCN(C(=O)C3CC3)CC2)C(=O)N1,7.57,1
CHEMBL1812918,O=C1NC(=O)C(c2ccc(Oc3ccccc3)cc2)(N2CCN(Cc3ccccc3)CC2)C(=O)N1,6.88,1
CHEMBL1812920,CC(=O)N1CCN(C2(c3ccc(Oc4ccccc4)cc3)C(=O)NC(=O)NC2=O)CC1,7.85,1
CHEMBL1812921,CN1CCN(C2(c3ccc(Oc4ccccc4)cc3)C(=O)NC(=O)NC2=O)CC1,7.8,1
CHEMBL1812922,O=C1NC(=O)C(c2ccc(Oc3ccccc3)cc2)(N2CCCN(CC3CC3)CC2)C(=O)N1,8.96,1
CHEMBL1812923,O=C1NC(=O)C(c2ccc(Oc3ccccc3)cc2)(N2CCCN(Cc3ccccc3)CC2)C(=O)N1,7.58,1
CHEMBL1812924,CC(=O)N1CCCN(C2(c3ccc(Oc4ccccc4)cc3)C(=O)NC(=O)NC2=O)CC1,8.82,1
CHEMBL1812925,CN1CCCN(C2(c3ccc(Oc4ccccc4)cc3)C(=O)NC(=O)NC2=O)CC1,8.72,1
CHEMBL1812926,O=C1NC(=O)C(c2ccc(Oc3ccccc3)cc2)(N2CCN(C(=O)c3cccs3)CC2)C(=O)N1,7.37,1
CHEMBL1812929,O=C1NC(=O)C(c2ccc(Oc3ccccc3)cc2)(N2CCCN(C(=O)C3CC3)CC2)C(=O)N1,7.89,1
CHEMBL1812933,O=C1NC(=O)C(c2ccc(Oc3ccccc3)cc2)(N2CCCN(C(=O)C3CCC3)CC2)C(=O)N1,7.85,1
CHEMBL820,CS(=O)(=O)OCCCCOS(C)(=O)=O,5.28,0
CHEMBL1370,CCCC1O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,5.7,1
CHEMBL280998,Oc1ccccc1O,4.63,0
CHEMBL476,CN(C)/N=N/c1[nH]cnc1C(N)=O,6.25,1
CHEMBL2,COc1cc2nc(N3CCN(C(=O)c4ccco4)CC3)nc(N)c2cc1OC,5.16,0
CHEMBL447,C=CCC1(C(C)CCC)C(=O)NC(=O)NC1=O,5.58,1
CHEMBL19611,CNC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H](CC(=O)NO)CC(C)C,10.3,1
CHEMBL1916049,O=C1[C@@H](NS(=O)(=O)c2ccc(Oc3ccc(Cl)cc3)cc2)CC=CCN1O,5.95,1
CHEMBL1916050,O=C1[C@H](NS(=O)(=O)c2ccc(Oc3ccc(Cl)cc3)cc2)CC=CCN1O,9.24,1
CHEMBL1916051,O=C1[C@H](NS(=O)(=O)c2ccc(Oc3ccc(Cl)cc3)cc2)CCCCN1O,8.23,1
CHEMBL1916053,CC1=CC[C@@H](NS(=O)(=O)c2ccc(Oc3ccc(Cl)cc3)cc2)C(=O)N(O)C1,8.89,1
CHEMBL1916055,O=C(N[C@@H]1CC=CCN(O)C1=O)c1ccc(Oc2ccc(Cl)cc2)cc1,5.29,0
CHEMBL1916056,O=C1[C@H](NS(=O)(=O)c2ccc(-c3ccc(Cl)cc3)cc2)CC=CCN1O,5.82,1
CHEMBL1916057,O=C1[C@H](NS(=O)(=O)c2ccc(Oc3ccccc3)cc2)CC=CCN1O,8.7,1
CHEMBL1916201,COc1ccc(Oc2ccc(S(=O)(=O)N[C@@H]3CC=CCN(O)C3=O)cc2)cc1,9.0,1
CHEMBL1916202,O=C1[C@H](NS(=O)(=O)c2ccc(Oc3ccc(C(F)(F)F)cc3)cc2)CC=CCN1O,8.7,1
CHEMBL1916203,O=C1[C@H](NS(=O)(=O)c2ccc(Oc3ccccn3)cc2)CC=CCN1O,7.64,1
CHEMBL1916204,O=C1[C@H](NS(=O)(=O)c2ccc(Oc3ccncc3)cc2)CC=CCN1O,7.92,1
CHEMBL1916205,Cc1ccc(-c2ccc(S(=O)(=O)N[C@@H]3CC=CCN(O)C3=O)s2)cc1,8.05,1
CHEMBL1916206,O=C1[C@H](NS(=O)(=O)c2ccc(-c3ccc(Cl)cc3)s2)CC=CCN1O,7.8,1
CHEMBL1916207,COc1ccc(-c2ccc(S(=O)(=O)N[C@@H]3CC=CCN(O)C3=O)s2)cc1,7.96,1
CHEMBL1916214,Cc1ccc(-c2ccc(S(=O)(=O)N(CCN3CCOCC3)[C@@H]3CC=CCN(O)C3=O)s2)cc1,7.96,1
CHEMBL1916397,CN(C)c1ccc(CNCCC(Cc2ccccc2)c2ccc3c(c2)OCO3)cc1,4.6,0
CHEMBL1935291,CC(C)[C@H](NS(=O)(=O)c1ccc2c(c1)oc1ccc(-c3nccs3)cc12)C(=O)O,5.71,1
CHEMBL1939844,COc1ccc(S(=O)(=O)N2CC(=O)N(O)C(=O)[C@H]2C(C)C)cc1,6.16,1
CHEMBL1939845,CC(C)[C@@H]1C(=O)N(O)C(=O)CN1S(=O)(=O)c1ccc(-c2ccccc2)cc1,6.18,1
CHEMBL1939846,CC(C)[C@@H]1C(=O)N(O)C(=O)CN1S(=O)(=O)c1ccc(Oc2ccccc2)cc1,7.52,1
CHEMBL1939876,CCOC(=O)c1cc2cc(-c3cc(C(=O)NCc4ccc(C(=O)O)cc4)nn3C)ccc2[nH]1,5.05,0
CHEMBL1946141,O=C1NC(=O)C(c2ccc(Oc3ccccc3)cc2)(N2CCN(CC[18F])CC2)C(=O)N1,8.15,1
CHEMBL1946142,O=C1NC(=O)C(c2ccc(Oc3ccccc3)cc2)(N2CCN(c3cccc(F)n3)CC2)C(=O)N1,8.05,1
CHEMBL456911,O=C1NC(=O)C(c2ccc(-c3ccccc3)cc2)(N2CCN(c3ccc([N+](=O)[O-])cc3)CC2)C(=O)N1,8.15,1
CHEMBL1957575,O=C(NO)[C@H]1CCC(=O)N1Cc1ccc(-c2ccccc2)cc1,4.52,0
CHEMBL1957595,O=C(NO)[C@@H]1CSC(=O)N1Cc1ccc(-c2ccccc2)cc1,4.33,0
CHEMBL1957596,O=C(NO)[C@@H]1CCC(=O)N1S(=O)(=O)c1ccc(-c2ccccc2)cc1,5.72,1
CHEMBL1957597,O=C(NO)[C@@H]1CCCN1S(=O)(=O)c1ccc(-c2ccccc2)cc1,4.12,0
CHEMBL1957598,O=C(NO)[C@@H]1CSCN1S(=O)(=O)c1ccc(-c2ccccc2)cc1,6.64,1
CHEMBL1957600,O=C(NO)[C@@H]1CSCN1S(=O)(=O)c1cccc2cccnc12,6.25,1
CHEMBL1957601,COc1ccc(Oc2ccc(S(=O)(=O)N3CSC[C@H]3C(=O)NO)cc2)cc1,8.7,1
CHEMBL1957602,O=C(NO)[C@@H]1CSCN1S(=O)(=O)c1ccc(Oc2ccc(Cl)cc2)cc1,7.8,1
CHEMBL1957603,O=C(NO)[C@@H]1CSCN1S(=O)(=O)c1ccc(Oc2ccc(F)cc2)cc1,8.3,1
CHEMBL1957604,O=C(NO)[C@@H]1C[S+]([O-])CN1S(=O)(=O)c1ccc(-c2ccccc2)cc1,6.22,1
CHEMBL1957605,O=C(NO)[C@@H]1CS(=O)(=O)CN1S(=O)(=O)c1ccc(-c2ccccc2)cc1,6.32,1
CHEMBL1957606,O=C(NO)[C@@H]1CS(=O)(=O)CN1S(=O)(=O)c1ccc(Oc2ccc(Cl)cc2)cc1,9.3,1
CHEMBL308264,CC1(C)NC(=O)N(CC(CS(=O)(=O)c2ccc(-c3ccc(C#N)cc3)cc2)N(O)C=O)C1=O,8.39,1
CHEMBL311618,CC1(C)NC(=O)N(CC(CS(=O)(=O)c2ccc(Oc3ccc(C#N)cc3)cc2)N(O)C=O)C1=O,8.41,1
CHEMBL75302,CC1(C)NC(=O)N(CC(CS(=O)(=O)c2ccc(Oc3ccc(Cl)cc3)cc2)N(O)C=O)C1=O,7.43,1
CHEMBL307915,O=CN(O)C(CS(=O)(=O)c1ccc(Oc2ccc(OC(F)(F)F)cc2)cc1)c1ccccc1,8.39,1
CHEMBL73928,O=CN(O)C(CS(=O)(=O)c1ccc(Oc2ccc(OC(F)(F)F)cc2)cc1)c1ccccn1,8.66,1
CHEMBL75567,CN(C)CC(CS(=O)(=O)c1ccc(Oc2ccc(OC(F)(F)F)cc2)cc1)N(O)C=O,9.05,1
CHEMBL307413,O=CN(O)C(CO)CS(=O)(=O)c1ccc(Oc2ccc(OC(F)(F)F)cc2)cc1,9.59,1
CHEMBL73866,COCC(CS(=O)(=O)c1ccc(Oc2ccc(OC(F)(F)F)cc2)cc1)N(O)C=O,9.05,1
CHEMBL309329,O=CN(O)C(COCCO)CS(=O)(=O)c1ccc(Oc2ccc(OC(F)(F)F)cc2)cc1,9.52,1
CHEMBL77874,O=CN(O)C(CS(=O)(=O)c1ccc(Oc2ccc(OC(F)(F)F)cc2)cc1)C(CO)CO,9.31,1
CHEMBL75164,O=CN(O)C(CS(=O)(=O)c1ccc(Oc2ccc(OC(F)(F)F)cc2)cc1)[C@H](O)CO,10.04,1
CHEMBL2043294,COc1ccc(S(=O)(=O)C(Cc2cccc3ccccc23)C(=O)NO)cc1,6.71,1
CHEMBL305722,COc1ccc(S(=O)(=O)C(C)(Cc2ccc3ccccc3c2)C(=O)NO)cc1,8.1,1
CHEMBL311966,COc1ccc(S(=O)(=O)C(C)(Cc2ccc(-c3ccccc3)cc2)C(=O)NO)cc1,7.64,1
CHEMBL311304,COc1ccc(S(=O)(=O)C(C)(CC=C(C)C)C(=O)NO)cc1,7.96,1
CHEMBL310688,COc1ccc(S(=O)(=O)C(CC=C(C)C)(CC=C(C)C)C(=O)NO)cc1,9.3,1
CHEMBL76970,C=CCC(CC=C)(C(=O)NO)S(=O)(=O)c1ccc(OC)cc1,7.46,1
CHEMBL76488,COc1ccc(S(=O)(=O)C(C)(C/C=C/c2ccccc2)C(=O)NO)cc1,7.8,1
CHEMBL80361,COc1ccc(S(=O)(=O)C(C)(CC2CCCCC2)C(=O)NO)cc1,8.05,1
CHEMBL306158,C#CCC(CC#C)(C(=O)NO)S(=O)(=O)c1ccc(OC)cc1,6.85,1
CHEMBL310608,COc1ccc(S(=O)(=O)C(C)(Cc2cccnc2)C(=O)NO)cc1,7.42,1
CHEMBL76888,COc1ccc(S(=O)(=O)C(CC=C(C)C)(Cc2cccnc2)C(=O)NO)cc1,8.05,1
CHEMBL75641,COc1ccc(S(=O)(=O)C(Cc2cccnc2)(CC(C)C)C(=O)NO)cc1,7.2,1
CHEMBL80378,COc1ccc(S(=O)(=O)C(CCC(C)C)(Cc2cccnc2)C(=O)NO)cc1,6.92,1
CHEMBL76878,C#CCC(Cc1cccnc1)(C(=O)NO)S(=O)(=O)c1ccc(OC)cc1,7.08,1
CHEMBL76673,COc1ccc(S(=O)(=O)C(C)(Cc2ccccc2)C(=O)NO)cc1,7.96,1
CHEMBL80248,COc1ccc(S(=O)(=O)C(Cc2ccccc2)C(=O)NO)cc1,6.97,1
CHEMBL76674,CCN(CC)CCOc1ccc(CC(C)(C(=O)NO)S(=O)(=O)c2ccc(OC)cc2)cc1,7.89,1
CHEMBL310338,CCOc1ccc(S(=O)(=O)C(C)(Cc2ccc(OCCN(CC)CC)cc2)C(=O)NO)cc1,7.96,1
CHEMBL80146,CCN(CC)COc1ccc(CC(C)(C(=O)NO)S(=O)(=O)c2ccc(Br)cc2)cc1,7.24,1
CHEMBL241405,COC(=O)[C@@H](Cc1ccc(O)c(O)c1)OC(=O)/C=C/c1ccc(O)c(O)c1,6.21,1
CHEMBL2048504,O=C1CCC(O)(CCOC(=O)/C=C/c2ccc(O)c(O)c2)CC1,4.9,0
CHEMBL50,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,5.79,1
CHEMBL151,O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,5.25,0
CHEMBL66,O=C1c2c(O)cc(O)cc2O[C@H](c2ccc(O)c(O)c2)[C@H]1O,4.5,0
CHEMBL2048509,COc1cc(C(O)C(CO)Oc2ccc(/C=C\CO)cc2OC)ccc1O,5.0,0
CHEMBL2048511,CC(C)CC(=O)OC(C(=O)O)C(C)C,4.84,0
CHEMBL2063518,O=C1NC(=O)C(c2ccc(Oc3ccccc3)cc2)(N2CCCC(CO)C2)C(=O)N1,8.21,1
CHEMBL2063517,O=C1NC(=O)C(c2ccc(Oc3ccccc3)cc2)(N2CCC(CO)CC2)C(=O)N1,7.01,1
CHEMBL2063433,O=C1NC(=O)C(c2ccc(Oc3ccccc3)cc2)(N2CCC(CCO)CC2)C(=O)N1,7.92,1
CHEMBL2063432,O=C1NC(=O)C(c2ccc(Oc3ccccc3)cc2)(N2CCN(CCO)CC2)C(=O)N1,8.09,1
CHEMBL2063431,CN(CCO)C1(c2ccc(Oc3ccccc3)cc2)C(=O)NC(=O)NC1=O,6.84,1
CHEMBL2063430,O=C1NC(=O)C(c2ccc(Oc3ccccc3)cc2)(N(CCO)CCO)C(=O)N1,7.58,1
CHEMBL2063429,O=C1NC(=O)C(c2ccc(Oc3ccccc3)cc2)(N2CCCC(CO[N+](=O)[O-])C2)C(=O)N1,6.98,1
CHEMBL2063428,O=C1NC(=O)C(c2ccc(Oc3ccccc3)cc2)(N2CCC(CO[N+](=O)[O-])CC2)C(=O)N1,6.67,1
CHEMBL2063427,O=C1NC(=O)C(c2ccc(Oc3ccccc3)cc2)(N2CCC(CCO[N+](=O)[O-])CC2)C(=O)N1,6.82,1
CHEMBL2063426,O=C1NC(=O)C(c2ccc(Oc3ccccc3)cc2)(N2CCN(CCO[N+](=O)[O-])CC2)C(=O)N1,7.04,1
CHEMBL2063425,CN(CCO[N+](=O)[O-])C1(c2ccc(Oc3ccccc3)cc2)C(=O)NC(=O)NC1=O,7.32,1
CHEMBL514138,COc1ccc(S(=O)(=O)N(Cc2cccnc2)[C@@H](C(=O)NO)C(C)C)cc1.Cl,8.22,1
CHEMBL429800,CC(C)[C@H](C(=O)NO)N(Cc1ccccc1)S(=O)(=O)c1ccc(OCCF)cc1,7.3,1
CHEMBL2064545,C#CCN([C@@H](C(=O)NO)C(C)C)S(=O)(=O)c1ccc(OC)cc1,8.7,1
CHEMBL2064547,COc1ccc(S(=O)(=O)N(Cc2cn(CCF)nn2)[C@@H](C(=O)NO)C(C)C)cc1,10.52,1
CHEMBL2151348,O=C1NC(=O)C(O)(CC(=O)c2ccccc2)C(=O)N1,4.36,0
CHEMBL2151350,COc1ccc(C(=O)CC2(O)C(=O)NC(=O)NC2=O)cc1,4.89,0
CHEMBL2151352,O=C1NC(=O)C(O)(CC(=O)c2ccc(-c3ccccc3)cc2)C(=O)N1,6.29,1
CHEMBL2151353,O=C1NC(=O)C(O)(CC(=O)c2ccc(-c3cccc(Cl)c3)cc2)C(=O)N1,4.7,0
CHEMBL2151354,O=C1NC(=O)C(O)(CC(=O)c2ccc(-c3cccc([N+](=O)[O-])c3)cc2)C(=O)N1,4.56,0
CHEMBL2151355,Cc1ccc(-c2ccc(C(=O)CC3(O)C(=O)NC(=O)NC3=O)cc2)cc1,6.99,1
CHEMBL2151356,O=C1NC(=O)C(O)(CC(=O)c2ccc(-c3ccc(Cl)cc3)cc2)C(=O)N1,7.18,1
CHEMBL2151357,O=C1NC(=O)C(O)(CC(=O)c2ccc(-c3ccc(CO)cc3)cc2)C(=O)N1,6.25,1
CHEMBL2151358,COc1ccc(-c2ccc(C(=O)CC3(O)C(=O)NC(=O)NC3=O)cc2)cc1,6.85,1
CHEMBL2151359,O=C1NC(=O)C(O)(CC(=O)c2ccc(-c3ccc(OC(F)(F)F)cc3)cc2)C(=O)N1,7.68,1
CHEMBL2151360,CSc1ccc(-c2ccc(C(=O)CC3(O)C(=O)NC(=O)NC3=O)cc2)cc1,7.07,1
CHEMBL2151361,CS(=O)(=O)c1ccc(-c2ccc(C(=O)CC3(O)C(=O)NC(=O)NC3=O)cc2)cc1,6.19,1
CHEMBL2151362,CC(=O)c1ccc(-c2ccc(C(=O)CC3(O)C(=O)NC(=O)NC3=O)cc2)cc1,6.77,1
CHEMBL2151363,NC(=O)c1ccc(-c2ccc(C(=O)CC3(O)C(=O)NC(=O)NC3=O)cc2)cc1,5.75,1
CHEMBL2151364,CN(C)C(=O)c1ccc(-c2ccc(C(=O)CC3(O)C(=O)NC(=O)NC3=O)cc2)cc1,5.52,1
CHEMBL2151365,O=C1NC(=O)C(O)(CC(=O)c2ccc(-c3ccsc3)cc2)C(=O)N1,6.8,1
CHEMBL2203641,COc1ccc(CC2(CCCCCCCC(F)(F)F)C(=O)NC(=O)NC2=O)cc1,7.66,1
CHEMBL2203640,COc1ccc(CC2(CCCCCCCC(C)C)C(=O)NC(=O)NC2=O)cc1,5.35,0
CHEMBL2203639,CCCCCCCCCC1(Cc2ccc(OC)cc2)C(=O)NC(=O)NC1=O,7.57,1
CHEMBL2203638,CCCCCCCCC1(Cc2ccc(OC)cc2)C(=O)NC(=O)NC1=O,8.0,1
CHEMBL2203637,O=C1NC(=O)C(CCCCCCCC(F)(F)F)(Cc2ccccc2)C(=O)N1,7.06,1
CHEMBL2203635,CCCCCCCCCC1(Cc2ccccc2)C(=O)NC(=O)NC1=O,8.7,1
CHEMBL2203636,CC(C)CCCCCCCC1(Cc2ccccc2)C(=O)NC(=O)NC1=O,5.75,1
CHEMBL2203634,CCCCCCCCC1(Cc2ccccc2)C(=O)NC(=O)NC1=O,9.0,1
CHEMBL312218,COc1ccc(S(=O)(=O)N(CC(=O)NO)Cc2ccc(Cl)cc2)cc1,7.3,1
CHEMBL2311772,CCCC(=O)N1CCCN(C2(c3ccc(Oc4ccccc4)cc3)C(=O)NC(=O)NC2=O)CC1,7.89,1
CHEMBL2326365,O=C(O)Cc1ccccc1S(=O)(=O)c1ccc(-c2ccc(NC(=O)CF)cc2)cc1,5.82,1
CHEMBL2326364,O=C(O)Cc1ccccc1S(=O)(=O)c1ccc(-c2ccc(F)cc2)cc1,5.44,1
CHEMBL2326363,O=C(O)Cc1ccccc1S(=O)(=O)c1ccc(-c2ccc(OCCF)cc2)cc1,6.97,1
CHEMBL145,O=C(O)/C=C/c1ccc(O)c(O)c1,7.67,1
CHEMBL145,O=C(O)/C=C/c1ccc(O)c(O)c1,8.0,1
CHEMBL2336335,O=C(/C=C/c1ccccc1)Nc1ccc(Cl)cc1,7.9,1
CHEMBL1830131,O=C(/C=C/c1ccccc1)Nc1cccc(Cl)c1,5.74,1
CHEMBL1981977,O=C(/C=C/c1ccccc1)Nc1ccccc1Cl,7.86,1
CHEMBL2336361,O=C(/C=C/c1ccccc1)Nc1ccc(F)cc1,7.99,1
CHEMBL2336360,O=C(/C=C/c1ccccc1)Nc1cccc(F)c1,5.72,1
CHEMBL1998736,O=C(/C=C/c1ccccc1)Nc1ccccc1F,7.98,1
CHEMBL2336359,Cc1ccc(NC(=O)/C=C/c2ccccc2)cc1,8.2,1
CHEMBL1830130,Cc1cccc(NC(=O)/C=C/c2ccccc2)c1,5.72,1
CHEMBL2336358,Cc1ccccc1NC(=O)/C=C/c1ccccc1,8.13,1
CHEMBL2336357,COc1ccc(NC(=O)/C=C/c2ccccc2)cc1,8.21,1
CHEMBL2336356,COc1cccc(NC(=O)/C=C/c2ccccc2)c1,5.7,1
CHEMBL2336355,COc1ccccc1NC(=O)/C=C/c1ccccc1,8.14,1
CHEMBL229844,O=C(/C=C/c1ccccc1)Nc1ccc(O)cc1,8.21,1
CHEMBL2336354,O=C(/C=C/c1ccccc1)Nc1cccc(O)c1,5.75,1
CHEMBL2336353,O=C(/C=C/c1ccccc1)Nc1ccccc1O,8.14,1
CHEMBL1305393,O=C(/C=C/c1ccccc1)NCCc1ccccc1,8.09,1
CHEMBL2336352,O=C(/C=C/c1ccccc1)NCc1ccccc1,8.09,1
CHEMBL1830129,O=C(/C=C/c1ccccc1)Nc1ccccc1,8.1,1
CHEMBL2336351,O=C(/C=C/c1ccc(O)cc1)Nc1ccc(Cl)cc1,8.04,1
CHEMBL1830143,O=C(/C=C/c1ccc(O)cc1)Nc1cccc(Cl)c1,5.74,1
CHEMBL2336350,O=C(/C=C/c1ccc(O)cc1)Nc1ccccc1Cl,8.03,1
CHEMBL2336349,O=C(/C=C/c1ccc(O)cc1)Nc1ccc(F)cc1,8.07,1
CHEMBL2336348,O=C(/C=C/c1ccc(O)cc1)Nc1cccc(F)c1,5.79,1
CHEMBL2336347,O=C(/C=C/c1ccc(O)cc1)Nc1ccccc1F,8.05,1
CHEMBL2336346,Cc1ccc(NC(=O)/C=C/c2ccc(O)cc2)cc1,8.36,1
CHEMBL2336345,Cc1cccc(NC(=O)/C=C/c2ccc(O)cc2)c1,5.77,1
CHEMBL2336344,Cc1ccccc1NC(=O)/C=C/c1ccc(O)cc1,8.22,1
CHEMBL2336343,COc1ccc(NC(=O)/C=C/c2ccc(O)cc2)cc1,8.37,1
CHEMBL2336342,COc1cccc(NC(=O)/C=C/c2ccc(O)cc2)c1,5.78,1
CHEMBL2336341,COc1ccccc1NC(=O)/C=C/c1ccc(O)cc1,8.23,1
CHEMBL2336340,O=C(/C=C/c1ccc(O)cc1)Nc1ccc(O)cc1,8.37,1
CHEMBL2336339,O=C(/C=C/c1ccc(O)cc1)Nc1cccc(O)c1,5.8,1
CHEMBL2336338,O=C(/C=C/c1ccc(O)cc1)Nc1ccccc1O,8.23,1
CHEMBL325749,O=C(/C=C/c1ccc(O)cc1)NCCc1ccccc1,8.11,1
CHEMBL2336337,O=C(/C=C/c1ccc(O)cc1)NCc1ccccc1,8.11,1
CHEMBL1164826,O=C(/C=C/c1ccc(O)cc1)Nc1ccccc1,8.11,1
CHEMBL2336336,O=C(/C=C/c1cccc(O)c1)Nc1ccc(Cl)cc1,8.09,1
CHEMBL1830141,O=C(/C=C/c1cccc(O)c1)Nc1cccc(Cl)c1,5.71,1
CHEMBL2336789,O=C(/C=C/c1cccc(O)c1)Nc1ccccc1Cl,8.08,1
CHEMBL2336788,O=C(/C=C/c1cccc(O)c1)Nc1ccc(F)cc1,8.11,1
CHEMBL2336787,O=C(/C=C/c1cccc(O)c1)Nc1cccc(F)c1,5.73,1
CHEMBL2336786,O=C(/C=C/c1cccc(O)c1)Nc1ccccc1F,8.1,1
CHEMBL2336785,Cc1ccc(NC(=O)/C=C/c2cccc(O)c2)cc1,8.46,1
CHEMBL2336784,Cc1cccc(NC(=O)/C=C/c2cccc(O)c2)c1,5.75,1
CHEMBL2336783,Cc1ccccc1NC(=O)/C=C/c1cccc(O)c1,8.23,1
CHEMBL2336782,COc1ccc(NC(=O)/C=C/c2cccc(O)c2)cc1,8.47,1
CHEMBL2336781,COc1cccc(NC(=O)/C=C/c2cccc(O)c2)c1,5.78,1
CHEMBL2336780,COc1ccccc1NC(=O)/C=C/c1cccc(O)c1,8.23,1
CHEMBL2336779,O=C(/C=C/c1cccc(O)c1)Nc1ccc(O)cc1,8.47,1
CHEMBL2336366,O=C(/C=C/c1cccc(O)c1)Nc1cccc(O)c1,5.81,1
CHEMBL2336365,O=C(/C=C/c1cccc(O)c1)Nc1ccccc1O,8.24,1
CHEMBL2336364,O=C(/C=C/c1cccc(O)c1)NCCc1ccccc1,8.12,1
CHEMBL2336363,O=C(/C=C/c1cccc(O)c1)NCc1ccccc1,8.12,1
CHEMBL2336362,O=C(/C=C/c1cccc(O)c1)Nc1ccccc1,8.12,1
CHEMBL1165150,O=C(/C=C/c1ccc(O)c(O)c1)Nc1ccc(Cl)cc1,8.1,1
CHEMBL1164630,O=C(/C=C/c1ccc(O)c(O)c1)Nc1cccc(Cl)c1,5.72,1
CHEMBL1163867,O=C(/C=C/c1ccc(O)c(O)c1)Nc1ccccc1Cl,8.09,1
CHEMBL1163444,O=C(/C=C/c1ccc(O)c(O)c1)Nc1ccc(F)cc1,8.14,1
CHEMBL1163869,O=C(/C=C/c1ccc(O)c(O)c1)Nc1cccc(F)c1,5.73,1
